city,activity,name,address,latitude,longitude,rating,total_ratings,place_id,phone_number
Pokhara,Paragliding,Pokhara Adrenaline Paragliding,"Lakeside Rd, Pokhara 33700, Nepal",28.2067415,83.9614885,4.9,61,ChIJPzRue4-VlTkRRtgeAjpugNE,985-6089339
Pokhara,Paragliding,Frontiers Paragliding,"Pokhara,lakeside,hallanchoek M.I. Building 28°12'49.9""N 83°57'28, Kanti Path, Kathmandu 44600, Nepal",28.2132098,83.9606068,4.9,25,ChIJA1i_7-GUlTkRbR_tpdPkpdg,061-466044
Pokhara,Paragliding,New Para World Paragliding Pvt Ltd,"Lakeside Rd, Pokhara 33700, Nepal",28.2193383,83.9580918,5,7,ChIJ66PHABWVlTkRN6oIMWJMfiA,985-6006669
Pokhara,Paragliding,Pokhara Aerolight Paragliding,"Street no 17, Lakeside, Pokhara 33700, Nepal",28.2129031,83.9580081,4.8,25,ChIJZUCH9-GUlTkRLC29c5dhslk,980-6679503
Pokhara,Paragliding,Sky Rider Paragliding,"Lakeside Rd, Pokhara 33700, Nepal",28.2061839,83.9649006,4.8,26,ChIJi9rKdB6VlTkRrsdl3LNApuY,985-6085555
Pokhara,Paragliding,Fly Nirvana Paragliding,"Pokhara 33700, Nepal",28.2145774,83.9579142,4.2,20,ChIJo0JnjeGUlTkRbDC9cHYl5-4,061-464921
Pokhara,Paragliding,Himalaya Frontiers Paragliding,"6X55+955, Street No. 13, Pokhara 33700, Nepal",28.2083455,83.9579886,4.4,7,ChIJVYQUox6VlTkRitpuMmvw0Bg,061-467204
Pokhara,Paragliding,Buddha Paragliding,"6X46+V77, Lakeside Rd, Pokhara 33700, Nepal",28.2071693,83.9606498,4.5,39,ChIJAxlEjeGUlTkRDkKGp9Se8jY,061-467140
Pokhara,Paragliding,Sky Bird Paragliding,"Lakeside Rd, Pokhara 00977, Nepal",28.2118632,83.9649374,5,5,ChIJkRCbJzKVlTkR9Q3S_4NY5Qw,061-460261
Pokhara,Paragliding,Cumulus Clouds Nepal Paragliding,"6X46+5M3, Lalupate Marga, Pokhara 33700, Nepal",28.205421,83.9616901,5,6,ChIJtVoR_h2VlTkRdgUq7Mp8dxU,061-457255
Pokhara,Paragliding,Dragonfly Paragliding,"Street 38, Lakeside Rd, Pokhara, Nepal",28.2101825,83.9652856,4.6,24,ChIJa_LEXx6VlTkRg5jQNwy_8UU,061-455454
Pokhara,Paragliding,Green Wall Paragliding,"17th street, Pokhara 33700, Nepal",28.2125009,83.9592177,3.3,3,ChIJgfofdR6VlTkR2I0cfIEXQ7s,984-6041168
Pokhara,Paragliding,The Babu Adventures Pokhara,"Phewa Marga, Pokhara 33700, Nepal",28.2119506,83.9644024,4.2,18,ChIJr94wtgKVlTkRi-Z9sGZwlVY,061-454192
Pokhara,Paragliding,Paragliding in Nepal,"Panchase Marga, Pokhara 33700, Nepal",28.2268991,83.9338702,4.5,924,ChIJ6xDrVcyUlTkRM1w7qCTdXgs,984-6384684
Pokhara,Paragliding,Mountain view paragliding,"Lakeside Rd 06, Pokhara 33700, Nepal",28.2118187,83.9651798,4.2,5,ChIJ9R3TwL-VlTkRB2d66dhXi-s,984-6385085
Pokhara,Paragliding,Big Smile paragliding,"Lakeside Rd, Pokhara 33700, Nepal",28.2112538,83.9590176,4.9,62,ChIJCd8khXKVlTkR5egLZPvhjcI,980-4180528
Pokhara,Paragliding,Annapurna Paragliding Pvt.Ltd,"Baidam Rd, Pokhara 33700, Nepal",28.2149976,83.9583035,4.3,4,ChIJB-hMqluVlTkRF4oDhtD0lPc,061-455587
Pokhara,Paragliding,eParagliding,"Lakeside Rd, Pokhara 33700, Nepal",28.213472,83.9606673,4.9,36,ChIJyZm2cEWVlTkRcotZNqSX08w,985-6001014
Pokhara,Paragliding,Himalayan Dragon Paragliding,"6X46+J5Q, Durbar Marg, Pokhara 33700, Nepal",28.2065889,83.9604754,3.9,9,ChIJw_xUlxuVlTkRQ1qW63y5RVg,061-465213
Pokhara,Paragliding,Mountain Flyers Paragliding,"8th street, Pokhara 33700, Nepal",28.206812,83.9615197,5,5,ChIJE3OSxOOUlTkRP_lsu697QVw,985-6089339
Pokhara,Paragliding,Paragliding Landing Zone,"Pokhara 33700, Nepal",28.2338731,83.9055876,4.6,8,ChIJpWm2DmrrlTkRqZ34YbO2WZw,984-6384684
Pokhara,Paragliding,Agni Paragliding,"Street no 28 Lakeside, 33700, Nepal",28.2132369,83.9628811,5,2,ChIJR4e1k_WVlTkRV4w5A6llnaM,061-457249
Pokhara,Paragliding,Phoenix Paragliding,"Lakeside Rd, Pokhara 33700, Nepal",28.214328,83.9605252,4.8,29,ChIJf04b7uaUlTkR04xZBjOCi3c,061-456417
Pokhara,Paragliding,Nepals Flying Paragliding School,"6X48+35C, Pokhara 33700, Nepal",28.2051761,83.965397,4.8,5,ChIJP42H5gSVlTkRuBt3ul-hMf0,467220
Pokhara,Paragliding,Skyline Paragliding Pvt.Ltd,"Lakeside, Street No. 13, Pokhara 33700, Nepal",28.2098397,83.9612289,4.9,100,ChIJDfuwN8KVlTkRjUJWm1fyLrs,985-6016143
Pokhara,Paragliding,Avia Club Nepal,"Lakeside Rd, Pokhara 33700, Nepal",28.1995473,83.97831,4.7,72,ChIJ5-zasaWVlTkRI-PQDEiBKU0,984-0898679
Pokhara,Paragliding,Flying Himalaya paragliding,"Pokhara 33700, Nepal",28.2378867,83.9955443,0,0,ChIJAwAAAECUlTkRQSjD123x9kE,985-6013099
Pokhara,Paragliding,Paranova Paragliding,"Lakeside Rd, Pokhara 33700, Nepal",28.2103834,83.9585412,4.1,15,ChIJFb1kXx6VlTkRRmTIxgcCTCE,061-455434
Biratnagar,Swimming Pool,"Brt, swimming pool","F77C+M33, Biratnagar 56613, Nepal",26.4639977,87.2707595,3.9,8,ChIJcZ303K517zkRP_XQFYDd9xU,Not available
Biratnagar,Swimming Pool,First break snooker and pool club,"Sahid Marg, Biratnagar 56613, Nepal",26.4592809,87.2843983,5,2,ChIJa82h1ft17zkRI5m-WPJdd_s,980-2050335
Biratnagar,Swimming Pool,Dream Garden Biratnagar,"Baijanathpur, Biratnagar 00977, Nepal",26.5023032,87.2990809,3.6,308,ChIJ9WyjAuNz7zkRVCV_Ry5ziTY,982-9374415
Biratnagar,Swimming Pool,Dream garden swiming pool,"G72X+JJH Dream Garden, Omkar Rd, Baijanathpur 56613, Nepal",26.5015645,87.2991151,3.2,6,ChIJeUvmkz9z7zkR0jSDAIISENY,Not available
Biratnagar,Swimming Pool,फन एण्ड फुड भिलेज रिसोर्ट,"F74V+XC6, Biratnagar 56613, Nepal",26.4574151,87.2935133,3.8,285,ChIJlbrokiR07zkRQjISkmm480U,021-523214
Biratnagar,Swimming Pool,The Complex,"F74V+X96, Biratnagar 56613, Nepal",26.4574243,87.293399,4,9,ChIJn_fjkiR07zkRMZJfbN7nSVY,Not available
Biratnagar,Swimming Pool,GYM SECTOR,"C739+67J, Rani Path, Biratnagar 56613, Nepal",26.4030978,87.2681295,0,0,ChIJC7jSLu917zkRG7inMfUM04g,980-4009270
Biratnagar,Swimming Pool,Birat Pushpa Batika (Aqua Park),"C7XJ+MV8, Biratnagar 56613, Nepal",26.4491712,87.2821934,3.6,137,ChIJ6S9QLjZ07zkR7muhEekrYuA,021-417097
Biratnagar,Swimming Pool,Fun N Food Village Resort,"F74V+XC6, Biratnagar 56613, Nepal",26.456837,87.293604,0,0,ChIJeypZ7Up17zkRm4bba-XyNP0,Not available
Biratnagar,Swimming Pool,Natural swimming pool Bhaudaha,"G935+3Q, Thalaha 56600, Nepal",26.5026437,87.3594903,5,2,ChIJp4gCkDFx7zkR1B8Gz5am0ec,Not available
Biratnagar,Swimming Pool,Makalubarun Resort,"F7XX+PFG, Baijanathpur 56613, Nepal",26.4993183,87.2987108,0,0,ChIJJfYyCwRz7zkR4daKcWmjioo,Not available
Biratnagar,Swimming Pool,WELLNESS PLANET,"H08, Biratnagar 56613, Nepal",26.4695142,87.2765944,4.1,69,ChIJz7ccWGl07zkR_rMsUUrAmqw,021-503190
Biratnagar,Bungee Jumping,Bungy Nepal Adventure,"5XMM+F7F, Pardi Bazaar, Pokhara 33700, Nepal",28.1835476,83.9872585,4.6,229,ChIJh6fFPO2VlTkRxXDqtMB8q4M,061-402020
Biratnagar,Bungee Jumping,Kushma Balewa Bungee,"Kaaligandaki Sadak, Kushma 33400, Nepal",28.2233424,83.6739148,4.4,103,ChIJdcv5qVThlTkRJ7ggIxrDnLo,067-422229
Biratnagar,Bungee Jumping,Biratnagar,"Biratnagar 56613, Nepal",26.4524746,87.271781,Not available,Not available,ChIJxRwzBEd07zkR_LNUXOSFmm0,Not available
Biratnagar,Bungee Jumping,Bungee Pokhara,"7X55+968, Pokhara 33700, Nepal",28.2583728,83.9581035,4.5,103,ChIJCWVgjVmVlTkRyQr8IQZsGbc,061-456350
Biratnagar,Bungee Jumping,Biratnagar Airport,"Biratnagar 56613, Nepal",26.4840461,87.2661662,3.7,1561,ChIJR2I9b3507zkR_1X63nK5trk,021-461424
Biratnagar,Bungee Jumping,The Cliff Pvt. Ltd. | Kushma Bungee | Kusma Bungee,"Narayansthan, Kushma 33400, Nepal",28.2234025,83.6746213,4.4,1238,ChIJi5k0LwHnlTkRdpEZyfxhZxk,061-590900
Biratnagar,Bungee Jumping,Bhatbhateni Supermart,"H08, Biratnagar 56613, Nepal",26.4595381,87.2780068,4.2,2868,ChIJd_YbrIZ17zkRtkRpHNHGq3g,021-574535
Biratnagar,Bungee Jumping,Kusma Bungee,"Kathmandu 44600, Nepal",27.7142143,85.3123487,4.5,135,ChIJheWAtKsZ6zkRJ34h_iOU3_Y,984-3724104
Biratnagar,Bungee Jumping,Stunning Nepal,"Dhanawantari Marg, Kathmandu 44600, Nepal",27.7193804,85.3408087,5,61,ChIJZ2cONLoZ6zkRel5D94bGPkw,980-8211139
Biratnagar,Bungee Jumping,HighGround Adventures Nepal Pvt. Ltd.,"6X54+FVV, Lakeside Rd, Pokhara 33700, Nepal",28.2087397,83.9571728,4.4,74,ChIJpct-1mCVlTkRHdRKmK1HPq8,061-456349
Biratnagar,Bungee Jumping,The Cliff Nepal | Adventure Resort,"18th street, Lakeside Rd, Pokhara 33700, Nepal",28.2149894,83.9582655,4.4,69,ChIJgYfUNXCVlTkRCnhUpefVSU0,061-590900
Biratnagar,Bungee Jumping,The Last Resort Office,"Mandala Street, Kathmandu 44600, Nepal",27.715129,85.3108496,4.5,526,ChIJqz-B4vwY6zkRvUbAKfQiP_8,01-4700525
Biratnagar,Bungee Jumping,The Last Resort Pvt. Ltd,"Nayapul Listikot, Araniko Highway, Panglang 45301, Nepal",27.876284,85.8922757,4.5,671,ChIJURAo4fwY6zkRSgbdpS7ySZ8,980-1258675
Biratnagar,Bungee Jumping,Highground Zipflyer Takeoff Station,"7W2V+G28, Pokhara 33700, Nepal",28.2512387,83.9425321,4.3,128,ChIJC08fYq-UlTkRdyA14Cnjg7A,061-466349
Biratnagar,Bungee Jumping,Seti River Gorge,"Lamachaur Rd, Pokhara 33700, Nepal",28.2453882,83.9893188,4,2823,ChIJn2jRk26UlTkRtS4KTopsyyA,Not available
Biratnagar,Bungee Jumping,Sagarmatha National Park,"WPJ2+XH6, Khumjung, Nepal",27.9324234,86.7013894,4.6,2129,ChIJW_9Y6LlU6DkRvkeHfWBmlKc,986-0478133
Biratnagar,Mountain Climbing,Gopal Fun Park,"F865+42X, Rangeli Rd, Katahari 56613, Nepal",26.4603683,87.3076172,3.8,358,ChIJMQLw_8F27zkRqS7aJMKQILg,981-0481492
Biratnagar,Mountain Climbing,Nagarjun Rock Climbing,"P7RQ+GQJ, Nagarjun 44600, Nepal",27.7413268,85.2893828,4.5,6,ChIJxU1SzYsZ6zkRs0d4YiP5yVc,Not available
Biratnagar,Mountain Climbing,Biratnagar,"Biratnagar 56613, Nepal",26.4524746,87.271781,Not available,Not available,ChIJxRwzBEd07zkR_LNUXOSFmm0,Not available
Biratnagar,Rafting,Singhiya river bridge,"C7PX+RVW, Biratnagar 56613, Nepal",26.4376489,87.2999124,4.7,3,ChIJiZ3CDV517zkRRXoikwfndDQ,Not available
Biratnagar,Rafting,Mountain River Rafting Pvt. Ltd.,"Chaksibari Marg 26-16, Kathmandu 44600, Nepal",27.7173212,85.3103352,4,8,ChIJH0s4MuMY6zkRjKPMDxTpgr8,01-4700770
Biratnagar,Rafting,GRG's Adventure Kayaking,"Annapurna Market, Satgumpti, Kathmandu 26414, Nepal",27.7152985,85.3090739,4.7,23,ChIJg83C-PwY6zkRUeF0MtEZX3A,01-4700928
Biratnagar,Rafting,Singhiya River Suspension Bridge,"C832+WFW, Biratnagar 56613, Nepal",26.4048583,87.3011921,4.3,3,ChIJSdz2TKp17zkRGb6VBYEkGrI,Not available
Biratnagar,Rafting,Nepal Raft,"Bhagabati Bahal, Kathmandu 25790, Nepal",27.7161749,85.311584,3.9,18,ChIJfaW3Hv0Y6zkR8JuP8PXUyhs,985-1035699
Biratnagar,Rafting,Singhia,"Singhia, 56613, Nepal",26.4832305,87.2924978,3.7,108,ChIJU-Fprhl07zkRrZzvBzWL6Fo,Not available
Biratnagar,Rafting,Singhya River,"Singhya River, 56613, Nepal",26.4417905,87.3021968,3.4,7,ChIJRyii7ip07zkRw3EF-x0gxBg,Not available
Biratnagar,Rafting,Rafting Adventure Nepal,"Baidam Rd, Pokhara 33700, Nepal",28.2216203,83.9546205,4.8,240,ChIJ146FAPiVlTkRI5q7wgEGC7s,985-6083583
Biratnagar,Rafting,Koshi Viewpoint,"P39W+WMP, Chatara Road, Mahendranagar 56713, Nepal",26.7198277,87.0967159,4.5,39,ChIJiXpDXnAX7zkR5arHxNJPIA8,Not available
Biratnagar,Rafting,Tamor river bridge,"MFH6+X56, Belbari 56600, Nepal",26.6799002,87.460397,4,1,ChIJAeTUls9j7zkRdb_gHvdCZG0,Not available
Biratnagar,Rafting,Teesta Triveni White Water Rafting & Camping,"National Highway 10 Kalimpong Dansong Forest, Kalimpong, West Bengal 734312, India",27.0822907,88.4392193,4.4,654,ChIJeeTiDs8h5DkREGvulq0sUXM,086370 70220
Biratnagar,Rafting,WhiteWater Nepal Pvt. Ltd.,"P886+75X, Chaksibari Marg, Kathmandu 44600, Nepal",27.7157344,85.3105052,5,13,ChIJnbhV2_wY6zkRkD71Xs6FeyI,01-4700899
Biratnagar,Rafting,Nepal River Transport,"R5X2+RP7, Barahakshetra Road, Barahakshetra 56703, Nepal",26.849536,87.1517987,3,8,ChIJu5Ng-YA_7zkRkdDRL--XCI8,985-2055390
Biratnagar,Rafting,Sutta Point,"Nahar Road, Biratnagar 56613, Nepal",26.45011,87.2707029,5,2,ChIJb5MTVCt17zkRXEFsncwSUrs,980-1619785
Biratnagar,Rafting,Singyha Ghat,"C8C2+7G, Matigachha 56613, Nepal",26.4206376,87.3012924,0,0,ChIJsaXlMyV17zkRLHdxwgMoppM,Not available
Biratnagar,Rafting,Keshliya khola(केशलिया खोला),"Biratnagar 56613, Nepal",26.4810779,87.2441613,5,1,ChIJ7ZlPjy117zkRAJI09rD_e-g,Not available
Biratnagar,Rafting,malanwa Bridge,"C7W4+798, Unnamed Road, Biratnagar 56613, Nepal",26.4456511,87.2559396,4,20,ChIJ1Rd0Dvx07zkRIQIWgDipWvw,981-0547769
Biratnagar,Rafting,Nepal - india Keshle river केशले नदी,"96PV+57, Pokharia, Bihar 854328, India",26.3854655,87.2431545,0,0,ChIJs0QXD_uf7zkRud4uuoq2JQw,Not available
Biratnagar,Rafting,Triveni River Side Resort Pvt. LTD.,"J8M2+P3G, Sundar Dulari, Nepal",26.6343257,87.3000789,3.8,177,ChIJr1LodWdt7zkRRiN8lc3y-f4,Not available
Biratnagar,Rafting,Dolphin Adventure,"Meli road by side, Tista Bazar, West Bengal 734312, India",27.0659817,88.4246849,0,0,ChIJLxRC2BQj5DkR8MRG_Om48qc,Not available
Biratnagar,Rafting,RIVER RAFTING IN TEESTA N MELLI,"FOREST, MELLI BAZAR NH10 MANGER, Kalimpong, West Bengal 734312, India",27.085596,88.4536728,4.2,569,ChIJeUF5agIh5DkRTPwSaqsrNtE,Not available
Biratnagar,Rafting,Ghadia,"Ghadia, 56600, Nepal",26.4806328,87.4115986,0,0,ChIJI9-ZfoV57zkRFCpuqFDF4hU,Not available
Biratnagar,Rafting,Paddle Nepal,"Lakeside Center Mall Baidam Road, Pokhara 33700, Nepal",28.2134658,83.9573271,4.6,166,ChIJLa6E3uGUlTkRA4jC8gHEVQE,061-455730
Biratnagar,Rafting,The Khado River Front,"HQ7H+7WV, Didhawa 56400, Nepal",26.5632393,86.7798022,4.5,2,ChIJn9GOJpf77jkR-JYlX3T5eu4,Not available
Biratnagar,Rafting,𝗟𝗢𝗩𝗲 𝘁𝗼𝗹,"H889+MFV, Hathimudha 56707, Nepal",26.5667427,87.318659,4,1,ChIJ9e4LPtRx7zkRCHE-JhS1ppg,Not available
Biratnagar,Rafting,Budhi Khola,"Budhi Khola, Nepal",26.609172,87.293458,4.4,10,ChIJh01G69xt7zkRULQ_rkF6p4c,Not available
Biratnagar,Rafting,Biratnagar,"Biratnagar 56613, Nepal",26.4524746,87.271781,Not available,Not available,ChIJxRwzBEd07zkR_LNUXOSFmm0,Not available
Biratnagar,Rafting,Faizan,"Ratua, madrsha hat, Bihar 855107, India",26.2472955,88.0851909,0,0,ChIJg8plqxwF5TkR4Seby1CowTk,Not available
Biratnagar,Rafting,Koshi Tappu Wildlife Reserve,"M222+J79, Bairawa 56713, Nepal",26.6515465,87.0007499,4.2,902,ChIJyVGOMvEb7zkRkOQTWEgC-XE,01-4256909
Biratnagar,Rafting,Sadhuholi Simsar Tourism Area,"MPMF+Q6W, Unnamed Road, Lakhanpur, Nepal",26.6844968,87.7230629,4.5,6,ChIJIblB3Y6T5TkRafYio0Tql1A,Not available
Biratnagar,Rafting,budhi khola,"F5CC+93R, Rajganj Sinuwari, Nepal",26.4709917,87.1701391,0,0,ChIJPUp_63gL7zkRM664j46SWEw,Not available
Biratnagar,Rafting,Sunsari river,"J554+QV5, Inaruwa 56710, Nepal",26.6093841,87.157249,0,0,ChIJfQscIQUT7zkR-pnkrAJ-aoc,Not available
Biratnagar,Rafting,Judi khola,"F88Q+43, Katahari 56600, Nepal",26.4652904,87.337747,4,1,ChIJX4VovD937zkR9TzYFk86dYM,Not available
Biratnagar,Rafting,Koshi RiverFront Dhangra,"55MP+89C, Simarbani, Bihar 854318, India",26.1833099,87.1858944,3.7,3,ChIJ-Zfp15-97zkRdmqbJBHAzNc,Not available
Biratnagar,Rafting,River view darda,"Q23C+VF, Khudunabari 57300, Nepal",26.7547167,88.0211573,2,1,ChIJjQcDdgC35TkRVXIOzwO5gYw,Not available
Biratnagar,Rafting,Saptakoshi High Dam Multipurpose Project(Joint Project Office),"F72P+6C6, Biratnagar 56613, Nepal",26.4506043,87.2860261,0,0,ChIJG1QAMDd07zkR9BwlXRK5ifc,021-416051 ext. 416283
Biratnagar,Rafting,Rafting Zone Place Sai Ganesh Adventure N Rescue Firm,"Rishi Rd, Mangber Forest, West Bengal 734317, India",27.0603915,88.4327296,4.7,6,ChIJlVYzjgwj5DkRjcu4eDD6hkc,Not available
Biratnagar,Rafting,Triveni River Bank Camping,"Near Triveni Lodge, Teesta Valley Forest, Triveni Rd, Tista Bazar, West Bengal 734312, India",27.080553,88.4311132,4.5,23,ChIJWRWJCWYh5DkRfcgmnTN-624,077184 11277
Biratnagar,Rafting,Shiva Jatta Waterfall,"R8VF+JVC, Dharan 56700, Nepal",26.8440516,87.324638,4.2,47,ChIJq0fWS-tD7zkRMJKq4b-vxbY,Not available
Biratnagar,Rafting,Triveni Grace Adventure And Camping,"adventure and camping, Triveni Grace, Teesta Valley Forest, West Bengal 734312, India",27.0738196,88.4285974,5,73,ChIJVd9CttYh5DkRQvFmko5r1js,081458 68054
Biratnagar,Rafting,LekhBesi Holidays,"Lotus Galli, Itahari 56705, Nepal",26.664078,87.2759714,5,43,ChIJce8Y4Cdt7zkR7-BbFvHYMtk,985-2076345
Biratnagar,Rafting,Ramchowk,"F984+XGG, Sisawanijahada 56600, Nepal",26.4675183,87.3564567,4.3,22,ChIJ5TcR_lV37zkRakkIYXjuJD4,Not available
Biratnagar,Rafting,Keshle river bridge,"96XR+RX5, Jogbani - Sonapur Rd, Kuchgaon, Madhubani, Bihar 854336, India",26.3995024,87.2424709,3,3,ChIJQz4WrzV17zkRMtM4wkqBxQk,Not available
Biratnagar,Rafting,Sisauli wetland,"MC8C+Q5R, Belbari 56600, Nepal",26.6665475,87.4217558,3,4,ChIJYYV89j1l7zkR1xnnEBXGWPE,Not available
Biratnagar,Rafting,Amaha WetLand,"Barahakshetra 56703, Nepal",26.7478076,87.2118624,4.2,61,ChIJs-xUWa4V7zkREpc-hWm1aSg,980-4300783
Biratnagar,Rafting,River beach Daripur,"WMJ2+64F, Malikpur, Bihar 854315, India",25.9305741,87.6502877,3.7,3,ChIJG-4lphtd5TkRCJE118CHc7U,Not available
Biratnagar,Rafting,परवान नदी,"9784+94, Nirpur, Bihar 854316, India",26.3659375,87.2553125,0,0,ChIJ_0Krj5yf7zkRxuTUigug-UA,Not available
Biratnagar,Rafting,Life Line Tours and Travels Pvt.Ltd,"J5W4+P5V, Mahendra Hwy, Mechinagar 57200, Nepal",26.646889,88.1554353,3.8,4,ChIJI_A--yaz5TkRt2_xnkY2XHs,984-4644915
Biratnagar,Rafting,Koshi River view point,"Shop No 06 Baluhaghat Murliganj Madhepura Nh 107, near by Bharat Nursari, Rampur, Bihar 852113, India",25.8976119,86.9448493,1,1,ChIJwTkTfwDN7zkRQFMZzWof9Ag,Not available
Biratnagar,Rafting,"Simsar Suspension Bridge , Laxmijhar","MJM7+G4 Laxmijhar , Milanchowk, Urlabari 1, Nepal",26.6838125,87.6128125,4.7,6,ChIJ79B_2F-L5TkRk_wVXhOjt-c,Not available
Biratnagar,Rafting,River moutain tourism,"Tenjing Norgay Central Bus Terminus, Siliguri, West Bengal 734003, India",26.7251804,88.4147887,2.2,26,ChIJXbyGvDtB5DkRhsyrPa29AO8,098320 08654
Biratnagar,Rafting,Chyang Chyange Waterfall (ps),"Chulachuli 57300, Nepal",26.7063161,87.7759723,4.5,6,ChIJm2N590-T5TkRKsehf2Ol1A0,Not available
Biratnagar,Rafting,Khudi Bridge,"QMFF+2R8, Madhumalla 56600, Nepal",26.7725394,87.6745912,4.2,218,ChIJ6cyK-ieN5TkRfzuySbpmYpU,Not available
Biratnagar,Rafting,Suspension Bridge Sankhuwasabha Bhojpur Kewa besi,"57P5+28J, Unnamed Road, Chanuwa 56900, Nepal",27.1850907,87.2582771,4.3,4,ChIJjSRRAZC16DkRkB44vhqUz9Q,Not available
Biratnagar,Rafting,Kaich (kanchan River),"M3J7+38C, Sitgram, West Bengal 733134, India",25.6801994,88.0632771,5,4,ChIJUyVz6Ikt5TkREuOsTcS9AW4,Not available
Biratnagar,Rafting,Tabakoshi Riverside Dwelling Homestay offbeat Darjeeling,"Riverside Dwelling, Tabakoshi, Gopaldhara, Mirik, West Bengal 734214, India",26.9215429,88.1731395,4.5,215,ChIJT0g_Myoz5DkRSeJqmokVj8A,062971 46430
Biratnagar,Rafting,Bajarangbali Mandir,"F79Q+4XR, Biratnagar 56613, Nepal",26.4678638,87.2898689,4.4,17,ChIJYRueJwl17zkRVM1PH1lEQO4,Not available
Biratnagar,Rafting,Kankai Mai kotihom,"MV5H+49Q, Unnamed Road, Kankai 57300, Nepal",26.6578384,87.8784937,4.6,8,ChIJ4-55cUK95TkRhCZxasDZpVg,Not available
Biratnagar,Paragliding,Biratnagar Airport,"Biratnagar 56613, Nepal",26.4840461,87.2661662,3.7,1561,ChIJR2I9b3507zkR_1X63nK5trk,021-461424
Biratnagar,Paragliding,Biratnagar,"Biratnagar 56613, Nepal",26.4524746,87.271781,Not available,Not available,ChIJxRwzBEd07zkR_LNUXOSFmm0,Not available
Biratnagar,Paragliding,Sarangkot Paragliding Pvt. Ltd,"6X74+7VM, Pokhara 33700, Nepal",28.2132113,83.9571665,4.5,36,ChIJy9Yw3uGUlTkR7b9RpDIG7ec,061-455514
Biratnagar,Paragliding,Kathmandu Paragliding and Hang Gliding Pvt Ltd,"Satdobato, Godavari Road, Godawari 44600, Nepal",27.5957487,85.3724652,4.9,13,ChIJSVo7gz4R6zkRb0Usc9yK_1I,980-1016590
Biratnagar,Paragliding,Paragliding in Pokhara (Booking Center),"Kathmandu 44600, Nepal",27.716074,85.3126994,4.7,14,ChIJ9R6_BcUZ6zkR9rG3CoVp1lY,985-1203181
Biratnagar,Paragliding,Sunrise Paragliding,"Baidam Rd, Pokhara 33700, Nepal",28.2069436,83.9585845,4.7,195,ChIJRwBSPR6VlTkRwLn_ikDvMYc,985-6033483
Biratnagar,Paragliding,Open Sky Paragliding,"Baidam Rd, Pokhara 33700, Nepal",28.2154758,83.9583527,4.9,843,ChIJbQdIfx2VlTkR2KdBs6VI2AE,984-6212425
Biratnagar,Paragliding,Advance Paragliding,"Street no 7,Lakeside,Pokhara.Infront of Hotel City Inn, Pokhara 33700, Nepal",28.2060661,83.961705,4.9,186,ChIJ88sbbhuVlTkR5UZ22bAJHxY,985-6036262
Biratnagar,Paragliding,Kathmandu Paragliding,"Bharma Kumari Marga, Kathmandu 44600, Nepal",27.7130881,85.3127427,4.3,12,ChIJFUT8PfwY6zkRsgmixrxIlyA,980-1016590
Biratnagar,Paragliding,Paragliding in Nepal,"Panchase Marga, Pokhara 33700, Nepal",28.2268991,83.9338702,4.5,924,ChIJ6xDrVcyUlTkRM1w7qCTdXgs,984-6384684
Biratnagar,Paragliding,Blue Sky Paragliding,"Lakeside Rd, Pokhara 33700, Nepal",28.2183075,83.9587202,4.4,103,ChIJWfsM_eOUlTkRF97j3dcuaSs,061-454737
Biratnagar,Paragliding,Team 5 Nepal paragliding,"Pahari marg, Pokhara 33700, Nepal",28.2104026,83.9581568,4.6,399,ChIJOXTVwzSVlTkRRGTUySJNDhs,061-456314
Biratnagar,Paragliding,Frontiers Paragliding,"Pokhara,lakeside,hallanchoek M.I. Building 28°12'49.9""N 83°57'28, Kanti Path, Kathmandu 44600, Nepal",28.2132098,83.9606068,4.9,25,ChIJA1i_7-GUlTkRbR_tpdPkpdg,061-466044
Biratnagar,Paragliding,Avia Club Nepal,"Lakeside Rd, Pokhara 33700, Nepal",28.1995473,83.97831,4.7,72,ChIJ5-zasaWVlTkRI-PQDEiBKU0,984-0898679
Lumbini,Swimming Pool,Royal Swimming Pool,"68FH+4H4, Shantitole Krishnapur, Gulariya, Nepal",28.2227703,81.3289381,0,0,ChIJ502BkKSbmDkR4o4PFQ-mZ4Y,Not available
Lumbini,Swimming Pool,swimming pool,"HFXC+MGR, Tilottama 32903, Nepal",27.5997697,83.4709223,1,2,ChIJDzDgxXGFljkRSAmei1lROrI,Not available
Lumbini,Swimming Pool,Mirmee Swimming pool,"Birgha Road, Birgha Archale 33800, Nepal",27.9681721,83.5768585,0,0,ChIJkQ69lYV3ljkR6ZtmhO5WOSw,974-9430199
Lumbini,Swimming Pool,Lumbini Health Waterkingdom Private Limited,"Sankarpur 32903, Nepal",27.6168978,83.4748535,3.9,240,ChIJ0yBVfOWEljkR4_Tgwrvjy34,071-561014
Lumbini,Swimming Pool,SWIMMING POOL KTB काठबेरुवा,"QFWJ+F2, Bela 22400, Nepal",27.7961875,82.4800625,0,0,ChIJgYaOAwCflzkRaj63KvcgUXo,Not available
Lumbini,Swimming Pool,Club Jawai,"football ground, Salghari, Belbas, Butwal - 13 landmark: Lauray chowk, Jawaai, Butwal 32907, Nepal",27.6917774,83.4243672,4,64,ChIJXTEIw7eHljkROQC0TK8EyLY,982-1570015
