city,name,address,latitude,longitude,rating,total_ratings,place_id,phone_number
Pokhara,Hotel the clock,"Lakeside Rd 14, Pokhara 33700, Nepal",28.2096932,83.9585506,4.4,96,ChIJr63xKRyVlTkRz8y40NpqgQE,061-453642
Pokhara,Hotel Middle Path & Spa,"Middle Path St, Pokhara 33700, Nepal",28.2113609,83.9598093,4.6,1540,ChIJNfHPxh2VlTkRHRCrSPWHzfE,061-452812
Pokhara,The Orchards,"6XC5+8GR, Lakeside Rd, Pokhara 33700, Nepal",28.2210362,83.9586746,5,7,ChIJE-GlnLuVlTkRlXviD9YgtA8,982-4139050
Pokhara,Paradise Boutique Hotel,"5, Pokhara 33700, Nepal",28.2060893,83.9645218,4.5,99,ChIJTzN8pkmVlTkRk9bj3DlgNOk,061-454330
Pokhara,Pokhara Youth Hostel,"Baidam Rd, Pokhara 33700, Nepal",28.216092,83.9585164,4.4,265,ChIJR5UTgOGUlTkRy5zzr7ZN7ZQ,980-3885084
Pokhara,Hotel kunja Pvt.(L),"Pokhara 33700, Nepal",28.2184605,83.9588737,4.2,222,ChIJPacFMHCVlTkRapB2W3Ao-78,985-6015123
Pokhara,Sunshine Resort Pokhara,"Phedi Patan, Lekhnath Municipality, Pokhara, Nepal",28.1687161,83.9909326,4.6,106,ChIJZ9TNYQGVlTkRu25OxhiXMew,980-1181115
Pokhara,Lake View Resort,"Main Road 126, Pokhara 33700, Nepal",28.2048272,83.9622555,4.2,831,ChIJnbjIIBuVlTkRZN7A-GTvkbg,061-451477
Pokhara,Majheri Resort and Spa,"Lalupate Margha, Pokhara 33700, Nepal",28.2122876,83.9603274,4.5,95,ChIJP2KN93yVlTkRD1yg4RJfMPU,985-6089226
Pokhara,Da Yatra Courtyard Hotel & Resort,"Street no.15, Pokhara 33700, Nepal",28.2106499,83.9585678,4.2,275,ChIJPd0b1h2VlTkRnyu_KBneMPw,061-454960
Pokhara,Hotel Pokhara View,"6X47+VF5, Pokhara 33700, Nepal",28.2071737,83.9636204,4.4,121,ChIJR3eQVBuVlTkRADSsCQ4ksI0,061-462592
Pokhara,Hotel Snowland,"Lakeside Road Main Street( In Between Street NO 13, & 14, Pokhara 33700, Nepal",28.2087737,83.9573411,4,420,ChIJGaGE8x6VlTkRtlnNeoebCm4,985-6009999
Pokhara,Hotel Mount Kailash Resort,"Lakeside Rd 6, Pokhara 44600, Nepal",28.204441,83.9627864,4.3,822,ChIJO4juBX-TlTkRtnNk9ZgU0m8,061-455703
Pokhara,Harvest Moon Guest House,"Street No. 13 Lakeside, Pokhara 33700, Nepal",28.2097989,83.9616122,4.4,105,ChIJc9sl_xyVlTkRTpnyuXZRuok,985-6021586
Pokhara,Hotel Pristine Himalaya,"main street, Pokhara 33700, Nepal",28.2444376,83.949198,4.7,365,ChIJeaSIYLyUlTkR3rSQK4dA0e0,986-3376561
Pokhara,"Hotel Sadan, Lakeside, Pokhara","19th Street, Lakeside Khahare to Dihikopatan Road, Pokhara 33700, Nepal",28.2157446,83.9599754,4.4,51,ChIJI_8r0yqVlTkRn0WMfrY9kK8,061-590790
Pokhara,Hotel The Billabong Garden,"15th Street, Lakeside Rd, Pokhara 33700, Nepal",28.2103444,83.9591378,4.2,179,ChIJmxxozR2VlTkRy9i1lt73E54,985-6058866
Pokhara,Friends Lake Inn,"6XC5+H23, Pokhara 33700, Nepal",28.2214095,83.9580134,4.3,10,ChIJoydRGoCVlTkRIQ28LxmA_R4,Not available
Pokhara,"Nepalaya Eco Hostel, pokhara","House No 79, Barahi Path, Ward No 6,, Pokhara 33700, Nepal",28.209509,83.960238,4.6,68,ChIJITJXTxyVlTkR9BxgmCPVXJU,981-5103387
Biratnagar,Hotel Harrison Palace.,"F78P+XQW, Bajrangabali Marg, Biratnagar 56613, Nepal",26.4675499,87.2869604,4.1,1094,ChIJj0MdhBZ07zkRidOHUgLPBX8,021-511034
Biratnagar,London House Resort,"Biratnagar Kharji, Biratnagar 56613, Nepal",26.5039109,87.2774539,4.1,129,ChIJ7UEMskdz7zkRrl0qry4YBEs,982-0726213
Biratnagar,Big Hotel,"C7WH+X4J, Biratnagar 56613, Nepal",26.4474586,87.2777614,4,799,ChIJxVmlQ0l07zkRPhIvDRriZ5s,021-475209
Biratnagar,City Palace - Hotel & Resort,"Near Neuro Hospital, Jahada Road, Biratnagar 44601, Nepal",26.4542924,87.2829497,4.2,188,ChIJm5wSbjd17zkRnUQ6C2I485E,985-2020539
Biratnagar,Ratna Hotel,"Mahendra Marg Chowk, Biratnagar 56613, Nepal",26.4502097,87.2762749,3.8,507,ChIJbQ_NBEZ07zkReN1MuG5EvtI,021-472455
Biratnagar,Hotel Swagatam,"Roadshes chowk, Biratnagar 44601, Nepal",26.4450033,87.2781383,3.6,479,ChIJcapIvkt07zkRaosSb4jURRA,985-2042177
Biratnagar,Hotel Sova Inn,"Biratnagar 56613, Nepal",26.4605912,87.2819154,3.6,32,ChIJGc0HYz907zkRViCHhy7Xhak,985-2020036
Biratnagar,Royalwood City Inn,"C77G+XG6, Bhagwati Marg, Biratnagar 56613 Biratnagar 10, 56610, Nepal",26.4533655,87.2860302,4.2,5,ChIJ4XIRDgB17zkRsJ6z_ubnHeo,970-2017374
Biratnagar,Hotel Eastern Star,"Roadcess, Biratnagar 56700, Nepal",26.4445743,87.2762506,3.8,640,ChIJgQsfekx07zkRniQeXj7F2vo,021-471626
Biratnagar,Hotel Asiatique Pvt. Ltd,"Airport Rd, Biratnagar 56613, Nepal",26.4851176,87.2737006,3.7,756,ChIJhVseqHd07zkR11d5d-5QI6I,021-464051
Biratnagar,SPOT ON 436 Hotel Everest Inn,"Nawa Jyoti Marg, Biratnagar 56613, Nepal",26.4503399,87.2743798,3.2,116,ChIJ2eajB0907zkRFHPlIWHx8UA,01-4217474
Biratnagar,Hotel Panchali,"Nawa Jyoti Marg, Biratnagar 56613, Nepal",26.4497949,87.2746055,5,5,ChIJtyZj0u117zkR73It8tWtTMw,021-590520
Biratnagar,OYO 333 Hotel Shree Krishna,"Biratnagar 56613, Nepal",26.4493501,87.2744169,3.8,244,ChIJT58TAU907zkRGdIQjh9vAXw,01-4217474
Biratnagar,Dibya Ratna Hotel,"F75V+WMX, Ram Janaki Path, Biratnagar 56613, Nepal",26.4598435,87.2942341,3.5,178,ChIJNxUqnCN07zkREHl3lh3SC6Y,021-530393
Biratnagar,Hotel Birat Green View,"Biratnagar 56613, Nepal",26.4524655,87.2717554,5,1,ChIJh8yjF7917zkRPR_Qv-h2av0,985-1162808
Biratnagar,"Mahendra Hotel (Biratnagar, Nepal)","C7XG+6X3, H08, Biratnagar 56613, Nepal",26.4480251,87.2774488,3.4,119,ChIJkw-qSUl07zkRn3Ekr_SkzO8,985-2026442
Biratnagar,Namaskar Regency,"Traffic Chowk, Main Rd (South), Biratnagar 56613, Nepal",26.4532037,87.2798255,3.9,80,ChIJMTvm08J17zkRX3knLQ5CVRc,021-590909
Biratnagar,Hotel Mango Tree,"Airport Rd, Biratnagar 56613, Nepal",26.4850711,87.2769683,3.1,15,ChIJwQ65RRt17zkRc9AsCl9nK_w,981-7342044
Biratnagar,Hotel Pacific,"Opposite Of Nepal Airlines Ofiice,Roadcess Chowk, H08, Biratnagar 56613, Nepal",26.4461691,87.2767898,3.6,135,ChIJeWVrB0x07zkR1CAj5JKJpWU,984-2033709
Biratnagar,Panchali Hotel And Lodge,"F7RC+3HJ, Biratnagar 56613, Nepal",26.4902044,87.2713888,3.9,7,ChIJ4-tpG4hz7zkRSTv1If4dg0I,Not available
Biratnagar,OYO 736 Gokulam Resort Pvt. Ltd.,"Gokulam Resort Dulari, Itahari 56705, Nepal",26.6475666,87.2906011,4.3,4,ChIJodtFHNxt7zkRDfmxS-ejTp8,01-4217474
Biratnagar,hotel,"F72C+XPJ, Biratnagar 56613, Nepal",26.4524655,87.2717554,0,0,ChIJRT9kWPd17zkRWopo_5312lw,Not available
Biratnagar,SPOT ON 423 Hotel Zamzam & Restaurant,"Zamzam & Restaurant, Inrwa, Biratnagar, Inaruwa 56710, Nepal",26.6093841,87.157249,3.6,12,ChIJcRE0lAQT7zkRnj55kABl9hg,01-4217474
Biratnagar,Hotel Zam Zam Inaruwa,"J43P+JWW, Inaruwa 56710, Nepal",26.6041648,87.1373252,3.3,43,ChIJVVVVVTkS7zkRdDSvrAu1Hsk,025-561930
Biratnagar,Hotel Zamzam And Restaurant,"J43P+MM2, Inaruwa 56710, Nepal",26.6041541,87.1366459,3.7,34,ChIJ4WeEWY0R7zkR7KyCCfEKtQQ,025-561930
Biratnagar,Krishna Hotel,"F73G+MWV, Mahendra Marg, Biratnagar 56613, Nepal",26.4542289,87.2772969,0,0,ChIJjeCHckZ07zkRxwFOD8GQxSI,Not available
Biratnagar,Namaskar Hotel,"C8GM+RMJ, Majhare 56600, Nepal",26.4270797,87.3341309,3.5,2,ChIJ3_zY1Td37zkR86d0in9dt0g,Not available
Biratnagar,HOTEL ZAMZAM & RESTAURANT INARUWA,"J573+5MP, Mahendra Hwy, Inaruwa 56710, Nepal",26.6129559,87.1542173,4,1,ChIJJZGX-joS7zkRwioY4_DqWGw,985-2041100
Lumbini,Lumbini Five Elements Hotel,"Lumbini Sanskritik 32900, Nepal",27.4724926,83.2865668,4.8,44,ChIJeaO68dSVljkR2BY1HyZx6ls,974-5615725
Lumbini,Hotel Peaceland Lumbini,"Vishnupura Road, Lumbini Sanskritik 32900, Nepal",27.4721642,83.2840063,4.2,219,ChIJnVnyF4WUljkRvelIUuxBlHM,985-7055584
Lumbini,Siddhartha Lumbini Green Resort,"Shivaraj-2 Chandrauta, Nepal",27.6552616,82.8393119,4.3,305,ChIJp2SmNIkBlzkRh0tLs3pqIZU,984-7419260
Lumbini,Lumbini Village Lodge,"Lumbini Market, Lumbini Sanskritik 32900, Nepal",27.470386,83.2850462,4,254,ChIJSUiffIWUljkReBvPI9eB3Bs,071-580432
Lumbini,Lumbini Palace Resort Pvt. Ltd,"Siyari 5, Siddhapur, Dayanagar 32900, Nepal",27.5844296,83.376834,4.1,751,ChIJD8eFzIOPljkRceeIRZNXi3I,985-7018135
Lumbini,"Hotel Citymax international,lumbini NEPAL","GF24+9Q9, Siddharthanagar 32900, Nepal",27.5009667,83.4569926,3.6,123,ChIJNWedJC6aljkRlDr6L1VNjJA,071-526529
Lumbini,Siddhartha Hotel Green Lumbini,"Lamahi 22414, Nepal",27.8744375,82.5131875,4.5,104,ChIJSS8hTAKZlzkR24JTLBhNzIY,082-417072
Lumbini,Buddha Maya Gardens Hotel,"Lumbini sanskritik, Lumbini 32900, Nepal",27.4618551,83.2825058,4,368,ChIJd5dKdpKUljkRJ0n9so72u4U,980-1033114
Lumbini,Lumbini Garden Lodge,"Street No. 1 , Mahilwar Bazaar Lumbini cultural municipality -10, Lumbini 32914, Nepal",27.470383,83.2848707,3.9,239,ChIJtXGgZIWUljkR23MT8J6l4ws,071-580146
Lumbini,"Tiger Palace Resort, Bhairahawa","Tilottama - 15, Siddharthanagar 32904, Nepal",27.5689233,83.4558171,4.5,2357,ChIJqUKWn1qaljkRlcIByu0VUd8,071-512000
Lumbini,Hotel Suramma,"Lumbini Bazar, Lumbini Sanskritik 32900, Nepal",27.4704729,83.2841285,3.5,146,ChIJB8LPYIWUljkRb7kvUTjElJE,071-580314
Lumbini,The Lumbini Hotel & Restaurant,"Gate No 5, Nagarpalika 10, Lumbini Sanskritik 32900, Nepal",27.4676915,83.2847877,4.1,8,ChIJi_PSgHCVljkRnHNl0fkKM1E,982-3905582
Lumbini,Hotel Lumbini Garden New Crystal Pvt. Ltd.,"Mayadevi Temple Rd 16, Lumbini Sanskritik 32900, Nepal",27.468573,83.285164,3.7,138,ChIJHaljn4-UljkRxiDPVUE12XI,071-580145
Lumbini,"Pawan Palace, Lumbini (by Pawan Group of Hotels)","F8V3+H8, Taulihawa Road, Lumbini Sanskritik 32900, Nepal",27.4924353,83.3010251,3.8,529,ChIJtRJY4oSTljkRYuVGVU-B0YE,Not available
Lumbini,Hotel Lacoul,"lumbini, Siddhartha Hwy, Siddharthanagar 32900, Nepal",27.5030791,83.4577715,3.8,419,ChIJ__9vlTGaljkRMmQ3WsF1W2c,071-575575
Lumbini,HOTEL GOLDEN BUDDHA,"SANAPA RUPANDEHI LUMBINI GATE NO 5, Lumbini 32900, Nepal",27.4704801,83.2839593,4.6,29,ChIJWV_TY1-VljkR-Dnhb7BaA4w,986-7015805
Lumbini,Hokke Lumbini,"Lumbini Sanskritik 32914, Nepal",27.4930457,83.2789356,4.3,178,ChIJY65jXW-TljkRvg9JbYoLStI,071-404056
Lumbini,Hotel Central Plaza,"Dhangadi Way, Kiran Khola, Kohalpur 21904, Nepal",28.1979552,81.6613298,4.2,468,ChIJfdtmyxFlmDkR-YjAsqcf9KQ,081-410140
Lumbini,Hotel Ananda Inn,"Vishnupura Road, Lumbini Sanskritik 32900, Nepal",27.4691352,83.2844192,4.1,164,ChIJK9p0UIGUljkR4J6MqEYpgpU,071-580324
Lumbini,NANSC Hotel,"GF44+266, Siddhartha Hwy, Siddharthanagar 32900, Nepal",27.5048991,83.4559831,3.9,552,ChIJB5zt-zCaljkRszKykTXEYFs,071-574376
Lumbini,Bardia Wildlife Resort,"Unnamed Road,, 21800, Nepal",28.4447729,81.238287,4.6,302,ChIJbd6sCzF0ojkR91saBhwLpw8,084-402041
Lumbini,Darcy's International Hotel,"New Bus Park, Darcys Road, Butwal 32907, Nepal",27.6952911,83.4632599,3.8,346,ChIJX3XZdUKGljkRJs1dHgnpS3o,071-553800
Lumbini,Bodhi Redsun,"Basantapur 8, Siddharthanagar 32900, Nepal",27.5083,83.4750439,3.9,860,ChIJJSdUVc-bljkR3d7OK36Z3_k,071-525957
Lumbini,Siddhartha Guest House,"Lankapur, 32914, Nepal",27.4622642,83.2833304,3.4,73,ChIJJbshcZKUljkRE-FLLKbzePc,984-1093618
Lumbini,Lumbini Guest House,"Lumbini 32914, Nepal",27.4693359,83.2846937,3.7,112,ChIJNa6hKSKVljkRFpHT7p1jTIg,984-7031068
Lumbini,Hotel Crown,"VG8V+8C6, F043, Tansen 32500, Nepal",27.8657777,83.5435059,3.9,171,ChIJDdsgb9N-ljkRDImM6NKTl3I,075-522503
Lumbini,Jungle Heaven Hotel And Cottage,"Thakudwara 21800, Nepal",28.447774,81.2388107,4.3,33,ChIJaXu3azB0ojkRNOcQ3zk2SUk,984-8258158
Lumbini,Mirage Inn Pvt. Ltd.,"Mayadevi Temple Rd 16, Lumbini Sanskritik 32900, Nepal",27.46931,83.2848226,3.8,91,ChIJkzothY-UljkR195qQvY_uws,071-580083
Lumbini,Hotel Samriddhi Pvt. Ltd.,"Airport Road, Bhairahawa 32900, Nepal",27.5127257,83.4266296,4.6,27,ChIJ-4Mc8XSbljkRVPoVsxftqLw,976-8379032
Lumbini,De Crown Inn,"MF68+7C2, Tilottama 32907, Nepal",27.6603383,83.4661717,4.7,38,ChIJX902iimFljkR_8Zu8un5lzo,981-9486086
Lumbini,Hotel Ultra International,"Pravat Path, Siddharthanagar 00977, Nepal",27.5193582,83.4554209,5,5,ChIJvVox2CubljkRpYFn3_dDEVQ,071-591921
Lumbini,Hotel Star Holiday,"Belhiya, Siddharthanagar-1, Lumbini Region, Siddharthanagar 32900, Nepal",27.4775576,83.4699222,3.9,75,ChIJW6aDa4OZljkRlhgm5Q8Dl3c,980-2012700
Lumbini,Hotel Kailash Lumbini,"Vishnupura Road Opposite to Gate No:-9, Lumbini Sanskritik Municipality, 32900, Nepal",27.4911677,83.2678633,4.8,355,ChIJxVXyAtuNljkRvAxk_56Oz5k,980-2601768
Lumbini,Hotal kanthak,"Lumbini Market, Lumbini Sanskritik 32900, Nepal",27.4672539,83.2852292,4.4,62,ChIJwX9PY4WUljkRLwqRCvHyBa4,984-7270152
Lumbini,HOTEL ANNAPURNA GARDEN,"Bhagwati Tole Rd 3, Tansen 32500, Nepal",27.8687094,83.5498964,4.5,272,ChIJN70AqCp5ljkRHn6nuhO9DFc,075-522074
Lumbini,Soaltee Westend Premier,"Basudevapur, Bhujhai, Nepalgunj 21900, Nepal",28.0886724,81.6543648,4.3,581,ChIJa8S5XaxnmDkR5zgPpSE6Ems,081-551145
Lumbini,Hotel ORION,"Sunwal 33000, Nepal",27.6030255,83.6385322,4.1,121,ChIJi3o57NgplDkRDv0j-paxTFo,985-7048577
Lumbini,Hotel Manish Mansion ,"Khungai Bazar, Lumbini Kakrahwa Rd, Lumbini Sanskritik 00000, Nepal",27.4515233,83.2594575,4.8,25,ChIJHQI7Z0KVljkR9UG64trx4V0,985-7025518
Lumbini,Lumbini Hokke Hotel,"10, Lumbini Sacred Garden, Sauraha Pharsatikar, Nepal",27.626425,83.37894,0,0,ChIJRwEAAACPljkRdtNZd3ZO-jg,984-9194874
Lumbini,Hotel Buddha Palace Lumbini,"F7PM+9R9, Lumbini Sanskritik 32900, Nepal",27.4859684,83.2846274,3.7,39,ChIJwX9PY4WUljkRas1gMCRYeDU,985-7010311
Lumbini,Hotel Saffron Inn - Bhairahawa,"Buspark Rd 3, Siddharthanagar 32900, Nepal",27.4998076,83.4560078,4.9,25,ChIJzWiulrObljkRYxUgJKkcIjs,985-7058957
Lumbini,LUMBINI BAMBOO RESORT,"F7FM+5P5, Lumbini Sanskritik 32900, Nepal",27.4728868,83.2843658,3.7,27,ChIJEcU444SUljkREoGjXA6AVcw,071-580310
Lumbini,Bardia Tiger Resort,"Thakudwara 21800, Nepal",28.4546141,81.2456161,4.1,206,ChIJJxLsDyR0ojkR_Hbm6MDFEaA,985-8040202
Lumbini,Bhairahawa Garden Resort,"Bhairahawa 05, Siddharthanagar 32900, Nepal",27.5049091,83.4535723,4.5,44,ChIJFQPp-KebljkR7RCVpERs-FE,071-591617
Lumbini,Hotel Doko,"2FQP+PH6, Ghorahi 22400, Nepal",28.0393092,82.4864029,4,241,ChIJpVc6zGSUlzkRxnZXPWlLbrI,082-560398
Lumbini,Galaxy Guest House and Restaurant,"Bank Colony Rd 08, Siddharthanagar 32900, Nepal",27.5114131,83.4511087,4.1,178,ChIJNZ4ekq2bljkRXMucYusixuk,985-7015505
Lumbini,Lumbini Buddha Garden Resort,"Taulihawa Road, Lumbini Sanskritik 32900, Nepal",27.4901238,83.2957287,4.2,243,ChIJmRkaUoKTljkRbY37GVcZMvM,985-1198328
Lumbini,Bardia Forest Resort,"Hattisar Road, Thakudwara 21800, Nepal",28.4481349,81.2387699,4.7,280,ChIJdfKdkOF1ojkRiBycONxenyo,985-8064765
Lumbini,"Hotel paradise Delux (Near Sunauli Border,Nepal)","Belhiya Bus Park, H 10, Belahiya, Nepal",27.4775625,83.4699375,4.5,12,ChIJ_QPCKpuZljkR9Mw-fkMrUlk,094536 50722
Lumbini,Royal Tiger Cottage,"shivapur, Thakudwara 21800, Nepal",28.4348312,81.2336911,4.2,18,ChIJybGdDst1ojkRySWX1mZylJ4,986-8151700
Lumbini,Hotel Airport Center Point ,"Bhairahawa Bus Park, Buspark Rd, Siddharthanagar 32900, Nepal",27.4995915,83.4585687,3.9,51,ChIJt08XxAubljkRJmGYp5ftHA8,984-7032280
Lumbini,Hotel Royal Stupa,"Lumbini Sanskritik 32900, Nepal",27.4690375,83.2869632,3.8,50,ChIJ8SUdj4-UljkRx4yCb4muxeU,071-580239
Lumbini,Hotel The White Lake,"Bartung - Tansen Rd 4, Tansen 32500, Nepal",27.8657244,83.5441267,3.4,250,ChIJp9-1fNN-ljkRG3BOYtD4WKQ,075-520291
Lumbini,Hotel Span,"Tribhuvan Path, Butwal 32907, Nepal",27.6896754,83.4687504,4.2,86,ChIJaUUcG86HljkREPUFILi6yeI,980-2671863
Lumbini,Hotel Da Flamingo,"Butwal 32907, Nepal",27.6694554,83.4626067,4.3,274,ChIJZ05lkGqFljkR96baxuIvoNA,071-420152
Lumbini,Hotel Taj Palpa,"Tundikhel Road, Tansen 32500, Nepal",27.8654268,83.5478562,3.9,129,ChIJgRvqDtV-ljkRL5i3vIAS9eQ,075-522800
Lumbini,Hotel Joshi,"Buspark Rd 3, Siddharthanagar 32900, Nepal",27.4994084,83.4570028,4,214,ChIJrav6rBealjkRXL2n3rcoTyg,071-573686
Lumbini,Hotel Pahuna Ghar,"Dhamboji, Nepalgunj 21900, Nepal",28.0688825,81.6280775,3.8,225,ChIJUQBbGRVnmDkRNqdGPwu1R1E,081-532358
Lumbini,Hotel The Holy Birth,"Hotel The Holy Birth Restaurant, Mayadevi Temple Rd 10, Lumbini Sanskritik 32914, Nepal",27.4689806,83.2855015,3.9,111,ChIJuVVwdo-UljkRZ-yydQF2F20,Not available
Lumbini,Province five hotel,"Devkota chwok, parasi road , jantapath 12, Siddharthanagar 32900, Nepal",27.508295,83.461031,4.7,14,ChIJH8yGrV2bljkR5d3GTf_VM9M,980-6914575
Janakpur,Hotel JanakpurInn,"Ramanand Chowk, Janakpur 45600, Nepal",26.7369042,85.9191377,4.2,146,ChIJvbZLGWlB7DkRNuIyHmqXM8c,041-591317
Janakpur,Hotel Mystic Mithila,"Station Road Shiva Chowk, Janakpur 45600, Nepal",26.7310266,85.9314729,4.5,61,ChIJgdDeHso_7DkRkolHFwh5RZo,970-2669605
Janakpur,Janaki Star Hotel,"Janakpur 45600, Nepal",26.7327861,85.919717,4,30,ChIJG2ssQvpB7DkRoERagHNZ8lM,985-4080119
Janakpur,Mithila Yatri Niwas,"PWJF+V2W, Janakpur 45600, Nepal",26.7320464,85.9219169,4,179,ChIJkYh9_0xB7DkRYS9EkKvWJrY,041-591162
Janakpur,Hotel Welcome,"Shiv chowk, Janakpur 45600, Nepal",26.7299597,85.9295344,3.6,617,ChIJ8_4WdgdA7DkR8BDAhjGNf1w,041-590646
Janakpur,Hotel sara,"Station road, Janakpur 45600, Nepal",26.7306174,85.9312883,3.9,132,ChIJA4YdnRA_7DkR7wHmBHb6j34,981-5880599
Janakpur,Hotel Vrindavan Palace,"beside global ime bank, kadam chowk, Janakpur 45600, Nepal",26.7289445,85.9337584,4.9,276,ChIJXUSYNso_7DkRY6TxUMHj338,982-3900112
Janakpur,Hotel Ram Janaki,"Ramanand Chowk, Janakpur 45600, Nepal",26.7362309,85.9196599,3.7,111,ChIJXVTh7GdB7DkRhcZMx1GYSwM,041-522015
Janakpur,HOTEL CITY PARK,"Opposite to janki medical college, Janakpur 45600, Nepal",26.7406564,85.9239712,3.9,89,ChIJIY29e05r7DkRvcBH-1VsCkg,980-1668777
Janakpur,Hotel Rajdurbar Navrang Resort,"QW8J+MF7, Dhulikhel Sindhuli Bhittamod Rajmarg, Janakpur 45600, Nepal",26.7680565,85.9307959,3.8,506,ChIJMe7eV8UV7DkRgb8WPTTgrA8,980-7820111
Janakpur,Hotel Sita Palace,"PWP9+F99, Janakpur 45600, Nepal",26.7361679,85.9184798,3.4,725,ChIJibh9Gh1A7DkROaZdi61ar0E,041-522642
Janakpur,Anjani Suite,"Hanuman Marg 8, Janakpur 45600, Nepal",26.7334397,85.9206723,4.3,21,ChIJVYb91JdB7DkRpKxjc1KW_xE,985-4030502
Janakpur,Hotel Sita Sharan,"PWC6+GQV, Janakpur 23, Nepal",26.7209528,85.9118649,3.9,805,ChIJab7m2wVA7DkRW0dE5KJ5vTY,985-4027611
Janakpur,Baba Ko Dhaba - Hotel in Janakpur,"Laxminiya Janakpur Dham, 45600, Nepal",26.7769539,85.9339059,3.8,502,ChIJ2ScSQIYV7DkR3sEHofP5Axs,985-4098540
Janakpur,Komal Hotel,"E W, Mahendra Hwy, Mithila 45600, Nepal",26.9291955,85.9565267,4.4,358,ChIJE-21NVEN7DkRrlATxIt87DU,985-4022729
Janakpur,Hotel Manaki International,"Janakpur 45600, Nepal",26.7300738,85.9288975,3.4,492,ChIJw5f6CwdA7DkRMQ3phalb3I0,041-590600
Janakpur,Hotel Perfect Plaza,"PWP9+FV3, Ramanand Chowk 9, Janakpur 45600, Nepal",26.7362301,85.9197594,4.5,351,ChIJo_6f2UlB7DkR7st3FCkQAZM,980-1625121
Janakpur,Hotel Rama,"Janakpur 45600, Nepal",26.7353273,85.9317921,3.6,614,ChIJLWqqDP8_7DkREn3oNnp8ejY,041-520059
Janakpur,OYO 427 Annapurna Banquet Pvt Ltd,"Zeromile, Annapurna Banquet Pvt.ltd, Janakpur 45600, Nepal",26.7227673,85.9159355,3.7,111,ChIJN6Y6qjxB7DkRqsUPtDB9LkI,01-4217474
Janakpur,Hotel welcome,"PWGR+V73, Janakpur 45600, Nepal",26.7271466,85.9406745,3.5,4,ChIJYf_jR6o_7DkRykZjA5-emUs,Not available
Janakpur,Aanand Hotel,"PWMP+95G, Station Road, Janakpur 00977, Nepal",26.7334453,85.9354458,3,97,ChIJkfvSs_4_7DkRS8howhTf8L4,984-4118736
Janakpur,SPOT ON 429 Annapurna Guest House,"Janakpur 45600, Nepal",26.7238877,85.9167185,3.6,205,ChIJV58xOxFA7DkRVwdesxwnrfQ,01-4217474
Janakpur,OYO 766 Hotel Crown Plaza,"Dhulikhel Sindhuli Bhittamod Rajmarg 89, Janakpur 45600, Nepal",26.7259122,85.9158053,3.2,56,ChIJE2E3J89B7DkRjSWMIi8M5BE,Not available
Janakpur,Hotel Annapurna Janakpur,"PWF8+8GP, Janakpur 45600, Nepal",26.7233411,85.9163271,1,3,ChIJhU7eFq1B7DkREaKdh9N3UU8,Not available
Janakpur,Mithila Thali by Chef Santosh Shah,"Ramanand Chowk, Janakpur 45600, Nepal",26.7378046,85.9192648,3.8,566,ChIJ9Tm63txB7DkR8gglYhEBBQo,982-2785000
Janakpur,Shubham Lodge,"Janakpur 45600, Nepal",26.7256823,85.9265831,3.3,142,ChIJpc4bQblB7DkRWFTfB-_-PEc,981-5874198
Janakpur,HOTEL SHREENATH & GUEST HOUSE,"Janakpur 45600, Nepal",26.7309556,85.9241943,4,4,ChIJq6nub5ZB7DkRXqbLEbrzY5s,981-2192371
Janakpur,RIDHI SIDHI HOTEL,"Janakpur 45600, Nepal",26.7271466,85.9406745,5,3,ChIJIWfmn8c_7DkRZTQT_UTQLUk,980-1605172
Janakpur,Hotel City Star,"Shiv Chowk, Janakpur 45600, Nepal",26.729831,85.9290696,3.3,224,ChIJM9UOnwdA7DkRrz2EqzxK8y0,041-590327
Janakpur,Janakpur Guest House,"Bajeshwori Marg, 44600, Nepal",27.7049045,85.3461638,4.5,135,ChIJB9_Bk4IZ6zkRablSs9CXiEk,01-2104132
Janakpur,Hotel sukh sagar,"PWJG+H9H, Janakpur 45600, Nepal",26.7316595,85.9259982,0,0,ChIJVUWwd_FB7DkRAJW67LEeeM4,Not available
Janakpur,"Pukar Hotel & Guest House, Lalgadh","XW8G+6VF, Mithila 45600, Nepal",26.965564,85.9271749,3.3,556,ChIJ58uItL9z7DkRv-xLNfqb0kA,984-2461244
Janakpur,SPOT ON 392 Raju Lodge,"Bhanu Chowk, Bhanu Chowk, 45600, Nepal",26.7312157,85.9323505,4.1,25,ChIJx7XW5_g_7DkRE7SLUHLGhk4,01-4217474
Janakpur,Pawaan Mithila Boutique Hotel,"Mahendra Hwy 4, Bardibas 45700, Nepal",26.9526665,85.9303097,4.2,5,ChIJFzb50spy7DkRvEqQlliRSSE,980-0875204
Janakpur,Hotel Sitasharan,"V2CV+F4M, Dhanusadham 45600, Nepal",26.8712,86.0428,2.8,6,ChIJzXxSVQUR7DkR1mozXtvZkoM,985-4027677
Dharan,Hotel Gajur Palace - Hotel in Dharan,"Dharan 56700, Nepal",26.8059534,87.2844111,4,326,ChIJUxMueZdB7zkRSUSm-mlenFA,980-2045061
Dharan,Nepalirika Hotel,"M97H+47G, Koshi Haraicha 56600, Nepal",26.6642894,87.3805141,4.4,265,ChIJWQpz57Fv7zkRRgUjIkKLpZc,021-545212
